parcode,trial,fix_item,fix_time
216,275,0,18
216,275,1,265
216,275,0,315
216,275,2,163
216,277,1,354
216,277,0,32
216,277,2,500
216,277,0,47
216,277,1,733
216,279,0,473
216,279,2,533
216,279,0,364
216,279,1,141
216,281,2,321
216,281,0,280
216,281,1,262
216,283,0,706
216,283,2,200
216,283,0,48
216,283,1,17
216,285,1,205
216,285,0,398
216,285,2,170
216,287,1,71
216,287,0,499
216,287,2,148
216,289,1,389
216,289,0,282
216,289,2,216
216,289,0,264
216,289,1,871
216,291,2,305
216,291,0,314
216,291,1,17
216,293,1,254
216,293,0,182
216,293,2,533
216,293,0,48
216,293,1,450
216,293,0,832
216,293,2,217
216,293,0,48
216,293,1,34
216,295,1,239
216,295,0,481
216,295,2,183
216,295,0,48
216,295,1,30
216,297,1,289
216,297,0,148
216,297,2,200
216,297,0,97
216,297,1,104
216,299,1,371
216,299,0,65
216,299,2,307
216,301,2,353
216,301,0,331
216,301,1,34
216,301,0,464
216,301,2,912
216,303,1,222
216,303,0,166
216,303,2,416
216,305,1,222
216,305,0,131
216,305,2,651
216,307,1,322
216,307,0,64
216,307,2,517
216,309,2,322
216,309,0,381
216,309,1,183
216,309,0,49
216,309,2,783
216,309,0,348
216,309,1,16
216,309,0,332
216,309,2,3750
216,311,0,254
216,311,2,166
216,311,0,265
216,311,1,34
216,313,1,320
216,313,0,49
216,313,2,483
216,313,0,264
216,313,1,16
216,313,0,182
216,313,2,33
216,315,0,236
216,315,2,633
216,315,0,214
216,315,1,217
216,315,0,232
216,315,2,33
216,317,0,271
216,317,1,133
216,317,0,48
216,317,2,405
216,319,0,472
216,319,2,422
216,321,0,239
216,321,2,341
216,323,0,237
216,323,2,200
216,325,0,459
216,325,2,180
216,327,1,305
216,327,0,49
216,327,2,1050
216,327,0,48
216,327,1,133
216,327,0,31
216,327,2,3951
216,327,0,597
216,327,1,200
216,327,0,331
216,327,2,167
216,327,0,48
216,327,1,50
216,329,1,338
216,329,0,49
216,329,2,513
216,331,0,271
216,331,2,167
216,331,0,81
216,331,1,134
216,333,2,323
216,333,0,264
216,333,1,34
216,333,0,215
216,333,2,26
216,335,0,304
216,335,1,167
216,335,0,198
216,335,2,2467
216,337,0,223
216,337,2,183
216,337,0,147
216,337,1,150
216,339,0,238
216,339,2,183
216,339,0,147
216,339,1,39
217,171,1,302
217,171,0,865
217,171,2,300
217,171,0,65
217,171,1,800
217,171,0,66
217,171,2,1401
217,171,0,197
217,171,1,301
217,171,0,64
217,171,2,600
217,173,0,368
217,173,2,467
217,173,0,64
217,173,1,200
217,173,0,332
217,173,2,300
217,173,0,31
217,173,1,767
217,173,0,331
217,173,2,834
217,173,0,664
217,173,1,633
217,173,0,465
217,173,2,201
217,175,0,538
217,175,1,133
217,175,0,65
217,175,2,933
217,175,0,264
217,175,1,334
217,175,0,31
217,175,2,600
217,175,0,64
217,175,1,2568
217,175,0,364
217,175,2,244
217,177,2,270
217,177,0,31
217,177,1,767
217,177,0,31
217,177,2,1234
217,177,0,398
217,177,1,539
217,179,0,570
217,179,2,2800
217,179,0,64
217,179,1,1034
217,181,2,1735
217,181,0,531
217,181,1,33
217,181,0,198
217,181,2,400
217,181,0,1164
217,181,1,800
217,181,0,64
217,181,2,720
217,183,2,672
217,183,0,198
217,183,1,100
217,183,0,365
217,183,2,1633
217,183,0,98
217,183,1,1900
217,185,2,738
217,185,0,131
217,185,1,2334
217,185,0,331
217,185,2,1165
217,187,0,403
217,187,2,599
217,187,0,63
217,187,1,34
217,187,0,832
217,187,2,566
217,187,0,64
217,187,1,382
217,189,1,273
217,189,0,99
217,189,2,2934
217,189,0,98
217,189,1,5267
217,191,1,772
217,191,0,165
217,191,2,699
217,191,0,98
217,191,1,1067
217,191,0,198
217,191,2,301
217,191,0,97
217,191,1,834
217,191,0,31
217,191,2,1101
217,191,0,30
217,191,1,400
217,191,0,32
217,191,2,901
217,191,0,63
217,191,1,129
217,193,0,372
217,193,2,133
217,193,0,131
217,193,1,933
217,193,0,65
217,193,2,1034
217,193,0,130
217,193,1,334
217,193,0,31
217,193,2,1000
217,193,0,465
217,193,1,940
217,195,1,372
217,195,0,264
217,195,2,867
217,195,0,65
217,195,1,599
217,195,0,999
217,195,2,933
217,195,0,131
217,195,1,1333
217,195,0,298
217,195,2,89
217,197,2,305
217,197,0,264
217,197,1,1167
217,197,0,32
217,197,2,833
217,197,0,131
217,197,1,733
217,197,0,532
217,197,2,1399
217,197,0,565
217,197,1,1005
217,199,1,539
217,199,0,31
217,199,2,700
217,199,0,30
217,199,1,567
217,199,0,31
217,199,2,3201
217,199,0,64
217,199,1,667
217,199,0,232
217,199,2,700
217,199,0,98
217,199,1,1079
217,201,1,339
217,201,0,364
217,201,2,500
217,201,0,98
217,201,1,167
217,201,0,165
217,201,2,733
217,201,0,65
217,201,1,567
217,201,0,232
217,201,2,433
217,203,2,1638
217,203,0,98
217,203,1,500
217,203,0,265
217,203,2,1800
217,203,0,264
217,203,1,333
217,203,0,699
217,203,2,533
217,203,0,365
217,203,1,444
217,205,0,403
217,205,2,566
217,205,0,65
217,205,1,567
217,205,0,131
217,205,2,878
217,207,2,437
217,207,0,365
217,207,1,267
217,207,0,64
217,207,2,400
217,207,0,432
217,207,1,200
217,207,0,164
217,207,2,500
217,207,0,131
217,207,1,334
217,207,0,831
217,207,2,234
217,209,2,771
217,209,0,498
217,209,1,300
217,209,0,398
217,209,2,701
217,209,0,130
217,209,1,700
217,209,0,31
217,209,2,654
217,211,0,306
217,211,2,233
217,211,0,232
217,211,1,233
217,211,0,32
217,211,2,1033
217,213,0,338
217,213,2,200
217,213,0,398
217,213,1,267
217,213,0,31
217,213,2,567
217,213,0,197
217,213,1,233
217,213,0,399
217,213,2,900
217,213,0,98
217,213,1,150
217,217,0,339
217,217,2,233
217,217,0,31
217,217,1,1900
217,219,2,706
217,219,0,631
217,219,1,200
217,219,0,331
217,219,2,1100
217,219,0,65
217,219,1,814
217,221,1,271
217,221,0,399
217,221,2,233
217,221,0,65
217,221,1,499
217,221,0,565
217,221,2,1067
217,221,0,332
217,221,1,120
217,223,0,306
217,223,1,267
217,223,0,99
217,223,2,500
217,223,0,31
217,223,1,800
217,223,0,165
217,223,2,1067
217,223,0,65
217,223,1,1167
217,223,0,232
217,223,2,300
217,225,1,506
217,225,0,65
217,225,2,600
217,225,0,264
217,225,1,1234
217,227,0,637
217,227,1,767
217,227,0,31
217,227,2,172
217,229,1,937
217,229,0,266
217,229,2,866
217,229,0,165
217,229,1,833
217,231,0,371
217,231,1,1300
217,231,0,299
217,231,2,466
217,233,0,572
217,233,2,467
217,233,0,65
217,233,1,666
217,233,0,665
217,233,2,833
217,233,0,31
217,233,1,100
217,235,0,907
217,235,2,35
217,237,2,1338
217,237,0,64
217,237,1,1567
217,239,1,839
217,239,0,99
217,239,2,1666
217,239,0,65
217,239,1,133
217,239,0,32
217,239,2,267
217,239,0,32
217,239,1,1433
217,241,0,371
217,241,1,900
217,241,0,232
217,241,2,1567
217,241,0,31
217,241,1,1000
217,243,1,271
217,243,0,232
217,243,2,266
217,243,0,98
217,243,1,866
217,243,0,32
217,243,2,600
217,245,0,104
217,245,1,233
217,245,0,132
217,245,2,867
217,245,0,165
217,245,1,1033
217,245,0,532
217,245,2,2067
217,247,2,539
217,247,0,198
217,247,1,400
217,247,0,66
217,247,2,300
217,247,0,31
217,247,1,433
217,247,0,65
217,247,2,433
217,249,1,884
217,251,2,306
217,251,0,131
217,251,1,734
217,251,0,31
217,251,2,2133
217,251,0,131
217,251,1,533
217,253,1,772
217,253,0,266
217,253,2,632
217,253,0,99
217,253,1,488
217,255,0,373
217,255,2,867
217,255,0,298
217,255,1,1231
217,257,1,264
217,257,0,265
217,257,2,634
217,257,0,63
217,257,1,367
217,257,0,32
217,257,2,333
217,257,0,98
217,257,1,275
217,259,2,306
217,259,0,763
217,259,1,434
217,259,0,231
217,259,2,425
217,261,1,271
217,261,0,431
217,261,2,1400
217,261,0,265
217,261,1,400
217,261,0,31
217,261,2,245
217,263,2,638
217,263,0,865
217,263,1,201
217,263,0,31
217,263,2,1300
217,263,0,65
217,263,1,234
217,263,0,232
217,263,2,56
217,265,0,506
217,265,1,767
217,265,0,265
217,265,2,933
217,265,0,497
217,265,1,712
217,267,2,3507
217,267,0,330
217,267,1,1594
217,269,1,906
217,269,0,332
217,269,2,1000
217,269,0,198
217,269,1,432
217,269,0,432
217,269,2,583
217,271,1,573
217,271,0,232
217,271,2,700
217,271,0,65
217,271,1,433
217,271,0,32
217,271,2,33
217,273,1,339
217,273,0,466
217,273,2,766
217,273,0,465
217,273,1,300
217,273,0,32
217,273,2,1466
217,273,0,431
217,273,1,300
217,273,0,332
217,273,2,210
217,275,1,505
217,275,0,298
217,275,2,1434
217,275,0,230
217,275,1,339
217,277,1,672
217,277,0,133
217,277,2,700
217,277,0,365
217,277,1,34
217,279,1,503
217,279,0,232
217,279,2,1887
217,281,0,839
217,281,1,300
217,281,0,99
217,281,2,1500
217,281,0,231
217,281,1,833
217,283,0,569
217,283,1,533
217,283,0,266
217,283,2,1603
217,285,2,237
217,285,0,398
217,285,1,1000
217,285,0,165
217,285,2,2233
217,285,0,31
217,285,1,204
217,287,0,606
217,287,2,934
217,287,0,364
217,287,1,300
217,287,0,31
217,287,2,366
217,289,0,670
217,289,1,200
217,289,0,98
217,289,2,600
217,289,0,265
217,289,1,133
217,289,0,31
217,289,2,267
217,291,2,238
217,291,0,198
217,291,1,699
217,291,0,265
217,291,2,1993
217,293,0,571
217,293,1,667
217,293,0,65
217,293,2,1133
217,295,0,702
217,295,1,467
217,295,0,464
217,295,2,483
217,297,2,237
217,297,0,231
217,297,1,700
217,297,0,66
217,297,2,1400
217,297,0,330
217,297,1,1267
217,297,0,32
217,297,2,633
217,299,2,139
217,299,0,731
217,299,1,566
217,299,0,199
217,299,2,900
217,301,0,305
217,301,1,533
217,303,2,72
217,303,0,332
217,303,1,832
217,303,0,66
217,303,2,866
217,305,1,539
217,305,0,32
217,305,2,967
217,305,0,30
217,305,1,267
217,307,0,539
217,307,1,233
217,309,1,770
217,309,0,232
217,309,2,1899
217,309,0,30
217,309,1,167
217,311,2,406
217,311,0,464
217,311,1,1533
217,311,0,166
217,311,2,1266
217,313,2,537
217,313,0,31
217,313,1,1700
217,313,0,99
217,313,2,700
217,313,0,65
217,313,1,333
217,315,2,3072
217,315,0,130
217,315,1,600
217,315,0,32
217,315,2,100
217,317,1,537
217,317,0,132
217,317,2,152
217,319,2,203
217,319,0,198
217,319,1,533
217,319,0,65
217,319,2,367
217,319,0,397
217,319,1,267
217,319,0,32
217,319,2,453
217,321,2,1105
217,321,0,64
217,321,1,1034
217,321,0,198
217,321,2,167
217,323,2,504
217,323,0,198
217,323,1,1898
217,325,1,237
217,325,0,165
217,325,2,1900
217,325,0,64
217,325,1,600
217,325,0,98
217,325,2,667
217,325,0,30
217,325,1,908
217,327,0,336
217,327,1,233
217,327,0,31
217,327,2,533
217,327,0,64
217,327,1,266
217,327,0,666
217,327,2,433
217,327,0,32
217,327,1,133
217,329,0,301
217,329,1,234
217,329,0,32
217,329,2,633
217,329,0,865
217,329,1,83
217,331,1,173
217,331,0,233
217,331,2,266
217,331,0,65
217,331,1,300
217,331,0,299
217,331,2,966
217,331,0,431
217,331,1,212
217,333,2,71
217,333,0,364
217,333,1,233
217,333,0,532
217,333,2,735
217,333,0,264
217,333,1,0
217,335,0,371
217,335,2,367
217,335,0,98
217,335,1,2333
217,335,0,65
217,335,2,333
217,335,0,131
217,335,1,400
217,335,0,298
217,335,2,227
217,337,2,40
217,337,0,330
217,337,1,371
217,339,1,472
217,339,0,132
217,339,2,1067
217,339,0,231
217,339,1,300
217,339,0,65
217,339,2,787
219,171,2,1039
219,171,0,30
219,171,1,300
219,171,0,231
219,171,2,2667
219,171,0,31
219,171,1,267
219,173,2,403
219,173,0,31
219,173,1,967
219,175,0,239
219,175,1,200
219,175,0,31
219,175,2,733
219,175,0,32
219,175,1,366
219,175,0,98
219,175,2,436
219,177,2,639
219,177,0,31
219,177,1,1368
219,177,0,98
219,177,2,633
219,177,0,31
219,177,1,233
219,177,0,198
219,177,2,414
219,179,1,503
219,179,0,398
219,179,2,333
219,179,0,30
219,179,1,300
219,179,0,298
219,179,2,500
219,179,0,131
219,179,1,133
219,181,2,438
219,181,0,31
219,181,1,767
219,183,1,506
219,183,0,65
219,183,2,526
219,185,1,437
219,185,0,32
219,185,2,567
219,187,2,1406
219,187,0,30
219,187,1,148
219,189,0,305
219,189,1,467
219,189,0,298
219,189,2,400
219,189,0,64
219,189,1,82
219,191,0,271
219,191,1,299
219,191,0,199
219,191,2,433
219,191,0,231
219,191,1,167
219,191,0,31
219,191,2,66
219,193,0,272
219,193,1,299
219,193,0,66
219,193,2,300
219,193,0,31
219,193,1,200
219,195,0,306
219,195,1,299
219,195,0,32
219,195,2,567
219,195,0,31
219,195,1,333
219,195,0,32
219,195,2,390
219,197,0,471
219,197,1,133
219,197,0,32
219,197,2,434
219,197,0,64
219,197,1,168
219,199,2,470
219,199,1,233
219,199,0,165
219,199,2,667
219,199,0,64
219,199,1,1034
219,199,0,165
219,199,2,179
219,201,1,406
219,201,0,32
219,201,2,567
219,203,0,270
219,203,1,467
219,203,2,634
219,203,0,30
219,203,1,200
219,205,2,471
219,205,0,31
219,205,1,233
219,205,0,232
219,205,2,500
219,205,0,64
219,205,1,70
219,207,1,405
219,207,0,65
219,207,2,434
219,207,0,66
219,207,1,233
219,209,0,372
219,209,1,332
219,209,0,31
219,209,2,1214
219,211,1,438
219,211,0,32
219,211,2,433
219,211,0,197
219,211,1,167
219,211,0,32
219,211,2,1033
219,211,0,32
219,211,1,33
219,213,1,604
219,213,0,265
219,213,2,400
219,213,0,31
219,213,1,24
219,215,0,271
219,215,1,300
219,215,0,232
219,215,2,300
219,215,0,197
219,215,1,23
219,217,0,272
219,217,1,333
219,217,0,31
219,217,2,467
219,219,0,306
219,219,2,433
219,219,0,31
219,219,1,33
219,219,0,466
219,219,2,399
219,219,0,31
219,219,1,33
219,221,2,439
219,221,0,30
219,221,1,233
219,221,0,132
219,221,2,32
219,223,2,472
219,223,0,31
219,223,1,34
219,223,0,732
219,223,2,299
219,223,0,31
219,223,1,162
219,225,2,271
219,225,0,131
219,225,1,33
219,225,0,232
219,225,2,366
219,227,1,272
219,227,0,166
219,227,2,1333
219,229,2,1005
219,229,0,198
219,229,1,268
219,229,0,31
219,229,2,400
219,229,0,65
219,229,1,833
219,229,0,265
219,229,2,212
219,231,0,305
219,231,2,200
219,231,0,31
219,231,1,67
219,231,0,1099
219,231,2,441
219,233,2,272
219,233,0,31
219,233,1,200
219,233,0,465
219,233,2,233
219,233,0,198
219,233,1,233
219,233,0,65
219,233,2,240
219,235,2,237
219,235,0,164
219,235,1,406
219,237,0,271
219,237,1,267
219,237,0,32
219,237,2,633
219,239,0,271
219,239,1,200
219,239,0,131
219,239,2,167
219,239,0,64
219,239,1,201
219,241,1,503
219,241,0,32
219,241,2,400
219,241,0,64
219,241,1,23
219,243,1,803
219,243,0,32
219,243,2,939
219,245,1,770
219,245,0,32
219,245,2,967
219,245,0,64
219,245,1,67
219,247,2,239
219,247,0,163
219,247,1,168
219,247,0,98
219,247,2,138
219,249,0,538
219,249,2,67
219,249,0,31
219,249,1,466
219,249,0,33
219,249,2,156
219,251,1,271
219,251,0,232
219,251,2,600
219,251,0,31
219,251,1,177
219,253,2,271
219,255,2,1160
219,257,1,462
219,257,0,31
219,257,2,1067
219,257,0,31
219,257,1,467
219,259,0,268
219,259,1,845
219,261,2,272
219,261,0,197
219,261,1,433
219,261,0,32
219,261,2,43
219,263,2,473
219,263,0,31
219,263,1,498
219,265,1,472
219,265,0,31
219,265,2,678
219,267,0,506
219,267,2,467
219,267,0,297
219,267,1,167
219,267,0,32
219,267,2,91
219,269,1,605
219,269,0,32
219,269,2,467
219,271,0,273
219,271,1,366
219,271,0,31
219,271,2,540
219,273,2,306
219,273,0,197
219,273,1,467
219,273,0,32
219,273,2,625
219,275,1,372
219,275,0,399
219,275,2,200
219,277,0,271
219,277,1,400
219,277,0,98
219,277,2,362
219,279,0,303
219,279,1,300
219,281,0,271
219,281,1,633
219,281,0,399
219,281,2,578
219,283,2,269
219,283,0,464
219,283,1,534
219,283,0,32
219,283,2,200
219,283,0,264
219,283,1,467
219,283,0,32
219,283,2,366
219,283,0,65
219,283,1,267
219,283,0,31
219,283,2,78
219,285,1,1204
219,285,0,32
219,285,2,366
219,287,0,272
219,287,1,200
219,287,0,798
219,287,2,234
219,287,0,64
219,287,1,128
219,289,1,272
219,289,0,498
219,289,2,300
219,289,0,231
219,289,1,112
219,291,2,270
219,291,0,131
219,291,1,33
219,291,0,332
219,291,2,234
219,293,0,272
219,293,1,467
219,293,0,298
219,293,2,266
219,293,0,31
219,293,1,23
219,295,0,971
219,295,2,266
219,295,0,130
219,295,1,33
219,297,0,269
219,297,1,167
219,297,0,399
219,297,2,299
219,297,0,31
219,297,1,57
219,299,0,272
219,299,1,33
219,299,0,532
219,299,2,233
219,299,0,31
219,299,1,33
219,301,0,1005
219,301,2,134
219,301,0,31
219,301,1,33
219,303,1,1171
219,303,0,32
219,303,2,1067
219,303,0,31
219,303,1,133
219,305,1,905
219,307,1,438
219,307,0,298
219,307,2,168
219,307,0,30
219,307,1,500
219,307,0,165
219,307,2,167
219,307,0,31
219,307,1,66
219,307,0,232
219,307,2,27
219,309,0,272
219,309,1,300
219,309,0,65
219,309,2,266
219,309,0,64
219,309,1,109
219,311,0,270
219,311,1,200
219,311,0,399
219,311,2,1882
219,313,1,304
219,313,0,1298
219,313,2,266
219,315,0,936
219,315,1,187
219,317,2,372
219,317,0,498
219,317,1,866
219,317,0,432
219,317,2,129
219,319,2,605
219,319,0,264
219,319,1,168
219,321,2,270
219,321,0,898
219,321,1,200
219,321,0,32
219,321,2,266
219,321,0,298
219,321,1,67
219,323,1,889
219,325,1,270
219,325,0,498
219,325,2,200
219,325,0,31
219,325,1,81
219,327,2,269
219,327,0,432
219,327,1,171
219,329,2,271
219,329,0,32
219,329,1,133
219,329,0,498
219,329,2,195
219,331,2,271
219,331,0,330
219,331,1,66
219,333,1,473
219,333,0,65
219,333,2,510
219,335,2,439
219,335,0,31
219,335,1,433
219,335,0,32
219,335,2,250
219,337,2,339
219,337,0,298
219,337,1,166
219,337,0,32
219,337,2,402
219,339,0,707
219,339,2,233
219,339,0,30
219,339,1,104
220,171,0,423
220,171,1,567
220,171,0,49
220,171,2,284
220,173,1,703
220,173,0,31
220,173,2,600
220,173,0,247
220,173,1,384
220,173,0,248
220,173,2,417
220,173,0,31
220,173,1,483
220,173,0,165
220,173,2,516
220,175,0,253
220,175,1,633
220,175,0,215
220,175,2,450
220,175,0,198
220,175,1,167
220,175,0,32
220,175,2,343
220,177,1,1205
220,177,0,49
220,177,2,483
220,177,0,48
220,177,1,267
220,177,0,563
220,177,2,300
220,177,0,264
220,177,1,1017
220,177,0,48
220,177,2,350
220,177,0,48
220,177,1,280
220,179,0,288
220,179,2,417
220,179,0,48
220,179,1,1133
220,179,0,48
220,179,2,417
220,179,0,48
220,179,1,406
220,181,0,257
220,181,2,383
220,181,0,164
220,181,1,717
220,181,0,115
220,181,2,433
220,181,0,215
220,181,1,501
220,183,1,753
220,183,0,49
220,183,2,1350
220,183,0,131
220,183,1,434
220,185,2,505
220,185,0,32
220,185,1,166
220,185,0,365
220,185,2,417
220,185,0,197
220,185,1,33
220,185,0,181
220,185,2,234
220,185,0,414
220,185,1,150
220,185,0,98
220,185,2,692
220,187,2,455
220,187,0,47
220,187,1,884
220,187,0,65
220,187,2,533
220,187,0,165
220,187,1,300
220,187,0,49
220,187,2,167
220,187,0,48
220,187,1,896
220,189,2,473
220,189,0,30
220,189,1,617
220,189,0,32
220,189,2,566
220,189,0,32
220,189,1,781
220,191,0,287
220,191,2,134
220,191,0,498
220,191,1,383
220,191,0,32
220,191,2,308
220,193,1,506
220,193,0,165
220,193,2,250
220,193,0,48
220,193,1,483
220,195,1,939
220,195,0,31
220,195,2,467
220,195,0,64
220,195,1,833
220,195,0,198
220,195,2,134
220,195,0,80
220,195,1,46
220,197,0,455
220,197,1,1267
220,197,0,31
220,197,2,1438
220,199,0,288
220,199,2,317
220,199,0,32
220,199,1,300
220,199,0,115
220,199,2,123
220,201,1,604
220,201,0,32
220,201,2,623
220,203,2,371
220,203,0,182
220,203,1,1012
220,205,0,270
220,205,2,267
220,205,0,48
220,205,1,283
220,205,0,182
220,205,2,250
220,205,0,314
220,205,1,917
220,205,0,48
220,205,2,850
220,205,0,148
220,205,1,750
220,205,0,48
220,205,2,1005
220,207,2,189
220,207,0,181
220,207,1,468
220,207,0,397
220,207,2,467
220,207,0,47
220,207,1,250
220,207,0,282
220,207,2,492
220,209,0,354
220,209,1,533
220,209,0,281
220,209,2,234
220,209,0,114
220,209,1,591
220,211,2,406
220,211,0,47
220,211,1,617
220,213,2,171
220,213,0,298
220,213,1,617
220,213,0,198
220,213,2,83
220,213,0,31
220,213,1,83
220,215,0,288
220,215,1,17
220,215,0,215
220,215,2,400
220,215,0,31
220,215,1,400
220,215,0,49
220,215,2,453
220,217,1,537
220,217,0,282
220,217,2,400
220,217,0,180
220,217,1,217
220,217,0,249
220,217,2,183
220,219,1,1323
220,219,0,32
220,219,2,533
220,219,0,131
220,219,1,667
220,219,0,31
220,219,2,316
220,219,0,231
220,219,1,66
220,219,0,115
220,219,2,710
220,221,1,239
220,221,0,32
220,221,2,317
220,221,0,197
220,221,1,83
220,221,0,32
220,221,2,250
220,223,2,371
220,223,0,231
220,223,1,500
220,223,0,32
220,223,2,599
220,225,1,205
220,225,0,32
220,225,2,400
220,225,0,31
220,225,1,533
220,225,0,115
220,225,2,483
220,225,0,31
220,225,1,1003
220,227,1,439
220,227,0,281
220,227,2,283
220,227,0,32
220,227,1,383
220,227,0,449
220,227,2,689
220,229,2,473
220,229,0,164
220,229,1,267
220,229,0,231
220,229,2,550
220,231,0,272
220,231,2,267
220,231,0,213
220,231,1,167
220,231,0,32
220,231,2,349
220,233,1,55
220,233,0,215
220,233,2,234
220,233,0,214
220,233,1,166
220,233,0,99
220,233,2,300
220,233,0,114
220,233,1,66
220,233,0,199
220,233,2,166
220,235,0,256
220,235,2,200
220,235,0,32
220,235,1,483
220,235,0,32
220,235,2,317
220,237,0,273
220,237,2,283
220,237,0,164
220,237,1,361
220,239,2,437
220,239,0,48
220,239,1,584
220,239,0,49
220,239,2,650
220,239,0,31
220,239,1,1100
220,239,0,48
220,239,2,151
220,239,0,30
220,239,1,285
220,241,1,189
220,241,0,165
220,241,2,234
220,241,0,30
220,241,1,316
220,241,0,149
220,241,2,300
220,241,0,65
220,241,1,17
220,241,0,300
220,241,2,1183
220,241,0,48
220,241,1,533
220,241,0,32
220,241,2,267
220,241,0,30
220,241,1,317
220,243,2,405
220,243,0,48
220,243,1,433
220,243,0,199
220,243,2,252
220,245,2,403
220,245,0,31
220,245,1,33
220,245,0,665
220,245,2,250
220,245,0,65
220,245,1,100
220,247,2,206
220,247,0,431
220,247,1,200
220,247,0,415
220,247,2,517
220,249,0,239
220,249,1,233
220,249,0,282
220,249,2,183
220,249,0,47
220,249,1,100
220,251,2,488
220,251,0,48
220,251,1,617
220,251,0,31
220,251,2,150
220,253,0,238
220,253,2,800
220,253,0,31
220,253,1,280
220,255,1,939
220,255,0,65
220,255,2,700
220,257,2,368
220,257,0,364
220,257,1,200
220,257,0,31
220,257,2,534
220,259,1,437
220,259,0,299
220,259,2,925
220,261,1,405
220,263,2,439
220,263,0,365
220,263,1,167
220,263,0,165
220,263,2,534
220,263,0,165
220,263,1,267
220,263,0,565
220,263,2,439
220,265,0,371
220,265,1,133
220,265,0,498
220,265,2,167
220,265,0,197
220,265,1,234
220,265,0,131
220,265,2,329
220,267,2,437
220,267,0,264
220,267,1,34
220,267,0,165
220,267,2,259
220,269,0,838
220,269,1,333
220,271,1,304
220,273,0,270
220,273,2,33
220,273,0,498
220,273,1,200
220,273,0,165
220,273,2,768
220,275,0,536
220,275,1,733
220,277,0,471
220,277,1,300
220,277,0,232
220,277,2,601
220,279,0,1005
220,279,1,267
220,279,0,165
220,279,2,501
220,279,0,31
220,279,1,600
220,281,2,372
220,281,0,98
220,281,1,67
220,283,2,105
220,283,0,297
220,283,1,167
220,285,1,236
220,285,0,932
220,285,2,300
220,287,2,1462
220,289,1,305
220,289,0,865
220,289,2,467
220,291,2,471
220,291,0,265
220,291,1,267
220,291,0,66
220,291,2,337
220,293,0,269
220,293,2,134
220,293,0,64
220,293,1,66
220,293,0,332
220,293,2,400
220,295,1,1372
220,295,0,31
220,295,2,867
220,297,1,438
220,297,0,399
220,297,2,166
220,297,0,798
220,297,1,38
220,299,1,239
220,299,0,32
220,299,2,200
220,299,0,597
220,299,1,166
220,299,0,32
220,299,2,300
220,301,2,407
220,301,0,64
220,301,1,233
220,301,0,199
220,301,2,181
220,303,0,338
220,303,2,467
220,303,0,132
220,303,1,800
220,305,2,439
220,305,0,164
220,305,1,167
220,305,0,332
220,305,2,696
220,307,0,272
220,307,2,200
220,307,0,31
220,307,1,333
220,307,0,298
220,307,2,133
220,309,0,271
220,309,2,199
220,311,0,637
220,311,1,133
220,311,0,332
220,311,2,633
220,311,0,31
220,311,1,93
220,313,1,435
220,313,0,566
220,313,2,200
220,315,2,304
220,315,0,265
220,315,1,267
220,315,0,32
220,315,2,229
220,317,2,404
220,317,0,64
220,317,1,300
220,317,0,164
220,317,2,167
220,319,0,905
220,319,2,299
220,319,0,166
220,319,1,300
220,319,0,131
220,319,2,79
220,321,0,470
220,321,1,333
220,321,0,199
220,321,2,233
220,321,0,131
220,321,1,250
220,323,0,771
220,323,1,199
220,323,0,265
220,323,2,251
220,325,1,270
220,325,0,332
220,325,2,967
220,327,1,237
220,327,0,432
220,327,2,333
220,329,0,805
220,329,2,905
220,331,0,539
220,331,1,234
220,331,0,31
220,331,2,333
220,333,1,239
220,333,0,1032
220,333,2,200
220,333,0,198
220,333,1,200
220,335,0,570
220,335,1,733
220,335,0,65
220,335,2,200
220,335,0,31
220,335,1,267
220,337,0,705
220,337,2,768
220,339,0,303
220,339,1,333
220,339,0,398
220,339,2,1166
222,171,0,270
222,171,1,200
222,173,2,436
222,173,0,48
222,173,1,62
222,175,0,272
222,175,2,251
222,175,0,47
222,175,1,534
222,175,0,48
222,175,2,967
222,175,0,697
222,175,1,1067
222,175,0,48
222,175,2,267
222,175,0,31
222,175,1,17
222,177,2,456
222,177,0,64
222,177,1,350
222,177,0,382
222,177,2,1200
222,177,0,48
222,177,1,817
222,177,0,32
222,177,2,334
222,179,0,271
222,179,2,517
222,179,0,48
222,179,1,1367
222,179,0,782
222,179,2,601
222,181,2,754
222,181,0,48
222,181,1,400
222,181,0,49
222,181,2,683
222,181,0,798
222,181,1,826
222,183,1,322
222,183,0,49
222,183,2,350
222,183,0,32
222,183,1,550
222,183,0,82
222,183,2,1200
222,183,0,48
222,183,1,367
222,183,0,231
222,183,2,817
222,183,0,30
222,183,1,833
222,183,0,48
222,183,2,266
222,183,0,31
222,183,1,234
222,183,0,298
222,183,2,219
222,185,0,273
222,185,2,233
222,185,0,47
222,185,1,617
222,185,0,49
222,185,2,366
222,185,0,148
222,185,1,550
222,185,0,48
222,185,2,917
222,185,0,47
222,185,1,617
222,187,0,305
222,187,1,433
222,187,0,282
222,187,2,1017
222,187,0,48
222,187,1,883
222,187,0,49
222,187,2,450
222,187,0,364
222,187,1,400
222,189,0,256
222,189,2,300
222,189,0,265
222,189,1,533
222,189,0,32
222,189,2,1567
222,189,0,431
222,189,1,300
222,189,0,49
222,189,2,117
222,191,0,254
222,191,2,266
