parcode,trial,fix_item,fix_time
205,95,2,6
205,97,1,467
205,97,0,31
205,97,2,476
205,99,2,469
205,99,0,31
205,99,1,367
205,99,0,198
205,99,2,364
205,101,0,306
205,101,2,300
205,101,0,31
205,101,1,334
205,101,0,165
205,101,2,300
205,101,0,31
205,101,1,329
205,103,1,440
205,103,0,31
205,103,2,367
205,103,0,31
205,103,1,112
205,105,2,471
205,105,0,31
205,105,1,166
205,105,0,399
205,105,2,71
205,107,2,473
205,107,0,30
205,107,1,279
205,109,0,306
205,109,2,234
205,109,0,30
205,109,1,135
205,111,0,337
205,111,1,167
205,111,0,32
205,111,2,194
205,113,2,473
205,113,0,30
205,113,1,167
205,113,0,65
205,113,2,49
205,115,2,406
205,115,0,64
205,115,1,233
205,115,0,31
205,115,2,659
205,117,1,372
205,117,0,32
205,117,2,301
205,119,1,438
205,119,0,32
205,119,2,701
205,119,0,31
205,119,1,433
205,121,1,404
205,121,0,31
205,121,2,694
205,123,1,404
205,123,0,31
205,123,2,333
205,123,0,31
205,123,1,126
205,125,0,305
205,125,2,344
205,127,1,336
205,127,0,32
205,127,2,555
205,129,2,439
205,129,0,31
205,129,1,233
205,129,0,65
205,129,2,112
205,131,0,270
205,131,2,233
205,131,0,31
205,131,1,168
205,133,0,305
205,133,1,166
205,133,0,31
205,133,2,389
205,135,0,373
205,135,2,200
205,135,0,31
205,135,1,400
205,135,0,31
205,135,2,1450
205,137,1,469
205,137,0,32
205,137,2,355
205,139,2,439
205,139,0,31
205,139,1,266
205,139,0,32
205,139,2,333
205,139,0,31
205,139,1,286
205,141,0,270
205,141,2,268
205,141,0,31
205,141,1,266
205,141,0,32
205,141,2,333
205,141,0,298
205,141,1,198
205,143,0,504
205,143,2,342
205,145,1,439
205,145,0,32
205,145,2,496
205,147,1,272
205,147,0,98
205,147,2,364
205,149,1,439
205,149,0,33
205,149,2,599
205,149,0,31
205,149,1,258
205,151,0,305
205,151,2,1289
205,153,1,471
205,153,0,31
205,153,2,766
205,153,0,298
205,153,1,242
205,155,1,403
205,155,0,31
205,155,2,634
205,155,0,30
205,155,1,876
205,157,2,436
205,157,0,31
205,157,1,334
205,157,0,165
205,157,2,485
205,159,1,406
205,159,0,32
205,159,2,567
205,161,1,407
205,161,0,31
205,161,2,600
205,161,0,32
205,161,1,59
205,163,1,369
205,163,0,165
205,163,2,385
205,165,2,470
205,165,0,31
205,165,1,302
205,167,2,439
205,167,0,31
205,167,1,200
205,169,0,270
205,169,2,267
205,169,0,30
205,169,1,35
206,1,0,260
206,1,1,300
206,1,0,33
206,1,2,399
206,1,0,65
206,1,1,467
206,1,0,32
206,1,2,0
206,3,0,306
206,3,1,167
206,3,0,31
206,3,2,467
206,3,0,164
206,3,1,70
206,5,1,269
206,5,0,198
206,5,2,134
206,5,0,31
206,5,1,268
206,5,0,31
206,5,2,267
206,5,0,64
206,5,1,117
206,7,2,571
206,7,0,31
206,7,1,234
206,7,0,199
206,7,2,300
206,7,0,31
206,7,1,333
206,7,0,32
206,7,2,109
206,9,0,305
206,9,1,167
206,9,0,33
206,9,2,400
206,9,0,31
206,9,1,33
206,11,2,273
206,11,0,64
206,11,1,266
206,11,0,31
206,11,2,333
206,11,0,98
206,11,1,400
206,11,0,31
206,11,2,427
206,13,2,238
206,13,0,164
206,13,1,133
206,13,0,32
206,13,2,467
206,15,0,304
206,15,1,167
206,15,0,31
206,15,2,400
206,15,0,264
206,15,1,67
206,15,0,64
206,15,2,200
206,15,0,65
206,15,1,86
206,17,2,38
206,17,0,231
206,17,1,333
206,17,0,32
206,17,2,434
206,17,0,297
206,17,1,267
206,17,0,32
206,17,2,433
206,17,0,97
206,17,1,333
206,17,0,33
206,17,2,179
206,19,0,305
206,19,1,167
206,19,0,31
206,19,2,367
206,19,0,97
206,19,1,434
206,19,0,32
206,19,2,803
206,21,2,339
206,21,0,130
206,21,1,500
206,21,0,32
206,21,2,667
206,21,0,31
206,21,1,266
206,23,0,305
206,23,1,134
206,23,0,31
206,23,2,400
206,23,0,64
206,23,1,247
206,25,0,240
206,25,1,199
206,25,0,65
206,25,2,368
206,25,0,31
206,25,1,466
206,25,0,31
206,25,2,77
206,27,0,271
206,27,1,167
206,27,0,32
206,27,2,400
206,29,1,406
206,29,0,32
206,29,2,500
206,29,0,64
206,29,1,46
206,31,0,272
206,31,1,167
206,31,0,65
206,31,2,352
206,33,0,306
206,33,2,976
206,35,1,240
206,35,0,31
206,35,2,300
206,35,0,197
206,35,1,133
206,35,0,65
206,35,2,606
206,37,2,271
206,37,0,31
206,37,1,267
206,37,0,32
206,37,2,400
206,37,0,98
206,37,1,367
206,37,0,198
206,37,2,4
206,39,1,239
206,39,0,64
206,39,2,234
206,41,0,270
206,41,1,200
206,41,0,299
206,41,2,167
206,41,0,31
206,41,1,191
206,43,2,237
206,43,0,64
206,43,1,300
206,43,0,33
206,43,2,466
206,45,0,270
206,45,1,166
206,45,0,32
206,45,2,410
206,47,2,272
206,47,0,31
206,47,1,333
206,47,0,231
206,47,2,51
206,49,1,271
206,49,0,64
206,49,2,467
206,51,1,273
206,51,0,164
206,51,2,467
206,51,0,198
206,51,1,300
206,51,0,65
206,51,2,34
206,53,2,271
206,53,0,31
206,53,1,563
206,55,1,339
206,55,0,66
206,55,2,367
206,55,0,65
206,55,1,225
206,57,0,272
206,57,1,167
206,57,0,231
206,57,2,134
206,59,1,239
206,59,0,31
206,59,2,377
206,61,1,272
206,61,0,65
206,61,2,266
206,61,0,31
206,61,1,78
206,63,2,238
206,63,0,31
206,63,1,301
206,63,0,31
206,63,2,433
206,63,0,64
206,63,1,668
206,63,0,197
206,63,2,200
206,63,0,65
206,63,1,218
206,65,0,306
206,65,1,167
206,65,0,31
206,65,2,433
206,65,0,31
206,65,1,272
206,67,0,273
206,67,1,167
206,67,0,65
206,67,2,245
206,69,1,339
206,69,0,32
206,69,2,461
206,71,0,272
206,71,1,200
206,71,0,31
206,71,2,267
206,71,0,31
206,71,1,277
206,73,1,270
206,73,0,31
206,73,2,201
206,73,0,130
206,73,1,190
206,75,0,272
206,75,1,166
206,75,0,32
206,75,2,234
206,75,0,63
206,75,1,62
206,77,1,854
206,79,2,71
206,79,0,298
206,79,1,66
206,79,0,98
206,79,2,392
206,81,2,306
206,81,0,64
206,81,1,310
206,83,0,337
206,83,1,434
206,83,0,198
206,83,2,20
206,85,2,271
206,85,0,65
206,85,1,266
206,85,0,32
206,85,2,139
206,87,2,401
206,87,0,64
206,87,1,533
206,87,0,32
206,87,2,41
206,89,1,372
206,89,0,65
206,89,2,301
206,89,0,63
206,89,1,200
206,89,0,98
206,89,2,26
206,91,0,339
206,91,1,200
206,91,0,32
206,91,2,333
206,93,1,272
206,93,0,31
206,93,2,234
206,93,0,63
206,93,1,134
206,95,0,272
206,95,1,267
206,95,0,432
206,95,2,6
206,97,2,271
206,97,0,65
206,97,1,200
206,97,0,165
206,97,2,247
206,99,0,273
206,99,2,166
206,99,0,65
206,99,1,266
206,99,0,166
206,99,2,51
206,101,2,103
206,101,0,197
206,101,1,167
206,101,0,31
206,101,2,467
206,103,1,272
206,103,0,65
206,103,2,267
206,103,0,30
206,103,1,116
206,105,0,270
206,105,1,200
206,105,0,31
206,105,2,433
206,105,0,397
206,105,1,67
206,105,0,65
206,105,2,69
206,107,0,272
206,107,1,200
206,107,0,31
206,107,2,434
206,107,0,64
206,107,1,500
206,107,0,32
206,107,2,188
206,109,1,372
206,109,0,66
206,109,2,566
206,109,0,64
206,109,1,333
206,109,0,32
206,109,2,334
206,109,0,30
206,109,1,233
206,109,0,198
206,109,2,267
206,111,0,270
206,111,1,134
206,111,0,65
206,111,2,488
206,113,1,372
206,113,0,232
206,113,2,321
206,115,1,206
206,115,0,332
206,115,2,400
206,117,2,271
206,117,0,98
206,117,1,233
206,117,0,99
206,117,2,466
206,117,0,31
206,117,1,501
206,117,0,31
206,117,2,431
206,119,0,308
206,119,2,167
206,119,0,30
206,119,1,568
206,119,0,30
206,119,2,362
206,121,0,338
206,121,1,33
206,121,0,198
206,121,2,316
206,123,0,304
206,123,1,133
206,123,0,99
206,123,2,467
206,125,0,272
206,125,1,166
206,125,0,65
206,125,2,266
206,127,0,305
206,127,1,133
206,127,0,66
206,127,2,273
206,129,1,104
206,129,0,232
206,129,2,752
206,131,1,403
206,131,0,31
206,131,2,419
206,133,0,237
206,133,1,33
206,133,0,164
206,133,2,422
206,135,0,272
206,135,1,166
206,135,0,32
206,135,2,233
206,135,0,65
206,135,1,70
206,137,0,270
206,137,1,134
206,137,0,65
206,137,2,433
206,137,0,31
206,137,1,11
206,139,2,139
206,139,0,231
206,139,1,167
206,139,0,32
206,139,2,399
206,139,0,231
206,139,1,259
206,141,2,237
206,141,0,132
206,141,1,200
206,141,0,32
206,141,2,64
206,143,1,404
206,143,0,31
206,143,2,395
206,145,2,406
206,145,0,30
206,145,1,34
206,147,1,271
206,147,0,31
206,147,2,367
206,147,0,31
206,147,1,34
206,149,1,337
206,149,0,65
206,149,2,267
206,151,0,506
206,151,2,208
206,153,0,505
206,153,2,421
206,155,0,471
206,155,2,315
206,157,0,272
206,157,1,300
206,157,0,31
206,157,2,421
206,159,1,474
206,159,0,297
206,159,2,278
206,161,1,405
206,161,0,98
206,161,2,314
206,163,1,504
206,163,0,31
206,163,2,381
206,165,2,238
206,165,0,164
206,165,1,333
206,165,0,65
206,165,2,500
206,165,0,31
206,165,1,420
206,167,2,105
206,167,0,199
206,167,1,166
206,167,0,31
206,167,2,466
206,169,0,270
206,169,1,33
206,169,0,198
206,169,2,333
206,169,0,164
206,169,1,133
206,169,0,32
206,169,2,92
207,1,0,427
207,1,1,766
207,1,0,31
207,1,2,568
207,1,0,62
207,1,1,668
207,1,0,164
207,1,2,1867
207,1,0,31
207,1,1,333
207,1,0,32
207,1,2,1267
207,1,0,264
207,1,1,800
207,3,1,867
207,3,0,32
207,3,2,533
207,3,1,267
207,3,0,231
207,3,2,2167
207,3,0,531
207,3,1,400
207,3,0,32
207,3,2,734
207,3,0,31
207,3,1,33
207,5,1,837
207,5,0,32
207,5,2,1933
207,5,0,31
207,5,1,1333
207,5,0,33
207,5,2,833
207,5,0,164
207,5,1,33
207,5,0,198
207,5,2,296
207,7,0,705
207,7,1,300
207,7,0,31
207,7,2,900
207,9,1,705
207,9,0,32
207,9,2,767
207,9,0,264
207,9,1,367
207,9,0,99
207,9,2,800
207,9,1,567
207,9,0,32
207,9,2,1033
207,9,0,65
207,9,1,833
207,11,1,505
207,11,0,65
207,11,2,767
207,11,0,30
207,11,1,34
207,13,1,672
207,13,0,32
207,13,2,566
207,15,0,339
207,15,2,334
207,15,0,31
207,15,1,567
207,15,0,32
207,15,2,467
207,15,0,65
207,15,1,434
207,15,0,31
207,15,2,733
207,15,0,197
207,15,1,288
207,17,0,405
207,17,1,300
207,17,0,31
207,17,2,867
207,17,0,30
207,17,1,300
207,17,0,199
207,17,2,1400
207,17,0,31
207,17,1,434
207,17,0,65
207,17,2,108
207,19,1,1071
207,19,0,198
207,19,2,966
207,19,0,865
207,19,1,233
207,19,0,198
207,19,2,66
207,21,0,306
207,21,1,367
207,21,0,32
207,21,2,1733
207,21,0,399
207,21,1,343
207,23,2,505
207,23,0,164
207,23,1,1133
207,25,0,339
207,25,1,300
207,25,0,32
207,25,2,733
207,27,2,604
207,27,0,31
207,27,1,533
207,27,0,32
207,27,2,233
207,29,1,473
207,29,0,32
207,29,2,466
207,29,0,31
207,29,1,466
207,29,0,32
207,29,2,1717
207,31,1,505
207,31,0,32
207,31,2,699
207,31,0,298
207,31,1,167
207,31,0,198
207,31,2,45
207,33,2,540
207,33,0,30
207,33,1,366
207,33,0,32
207,33,2,400
207,33,0,565
207,33,1,121
207,35,2,504
207,35,0,31
207,35,1,367
207,35,0,65
207,35,2,246
207,37,0,705
207,37,1,800
207,37,0,31
207,37,2,567
207,37,0,198
207,37,1,800
207,37,0,32
207,37,2,129
207,39,1,338
207,39,0,331
207,39,2,467
207,41,1,503
207,41,0,32
207,41,2,800
207,43,1,504
207,43,0,32
207,43,2,582
207,45,0,305
207,45,1,266
207,45,0,32
207,45,2,634
207,45,0,231
207,45,1,874
207,47,2,1006
207,47,0,64
207,47,1,534
207,47,0,32
207,47,2,366
207,47,0,31
207,47,1,1300
207,47,0,32
207,47,2,433
207,47,0,31
207,47,1,44
207,49,2,838
207,49,0,398
207,49,1,166
207,49,0,32
207,49,2,1633
207,49,0,31
207,49,1,1004
207,51,0,272
207,51,1,333
207,51,0,298
207,51,2,300
207,51,0,31
207,51,1,468
207,51,0,532
207,51,2,900
207,51,1,933
207,51,0,66
207,51,2,222
207,53,0,272
207,53,1,1667
207,53,0,65
207,53,2,1034
207,53,0,30
207,53,1,1000
207,53,0,31
207,53,2,855
207,55,1,572
207,55,0,31
207,55,2,634
207,55,0,64
207,55,1,233
207,55,0,199
207,55,2,251
207,57,0,304
207,57,1,266
207,57,0,32
207,57,2,1700
207,57,0,231
207,57,1,53
207,59,0,272
207,59,2,266
207,59,0,31
207,59,1,333
207,59,0,31
207,59,2,233
207,59,0,299
207,59,1,200
207,59,0,498
207,59,2,633
207,59,0,165
207,59,1,151
207,61,1,538
207,61,0,31
207,61,2,622
207,63,1,670
207,63,0,32
207,63,2,867
207,63,0,30
207,63,1,433
207,63,0,32
207,63,2,526
207,65,1,473
207,65,0,32
207,65,2,500
207,65,0,31
207,65,1,334
207,65,0,199
207,65,2,1500
207,65,0,32
207,65,1,387
207,67,0,339
207,67,2,267
207,67,0,31
207,67,1,1333
207,69,0,305
207,69,2,300
207,69,0,231
207,69,1,366
207,69,0,199
207,69,2,224
207,71,2,507
207,71,0,30
207,71,1,734
207,71,0,131
207,71,2,767
207,75,1,871
207,75,0,65
207,75,2,2367
207,75,0,30
207,75,1,667
207,75,0,32
207,75,2,479
207,77,2,1371
207,77,0,31
207,77,1,767
207,77,0,65
207,77,2,1700
207,77,0,331
207,77,1,433
207,77,0,32
207,77,2,246
207,79,2,937
207,79,0,32
207,79,1,800
207,79,0,31
207,79,2,2362
207,81,2,539
207,81,0,32
207,81,1,533
207,81,0,65
207,81,2,2501
207,81,0,31
207,81,1,367
207,81,0,232
207,81,2,199
207,83,2,1138
207,83,0,431
207,83,1,266
207,83,0,33
207,83,2,533
207,83,0,31
207,83,1,1617
207,85,0,305
207,85,1,333
207,85,0,32
207,85,2,900
207,85,0,30
207,85,1,1630
207,87,2,530
207,87,0,31
207,87,1,333
207,87,0,32
207,87,2,533
207,87,0,32
207,87,1,600
207,87,0,32
207,87,2,1099
207,89,0,335
207,89,2,267
207,89,0,165
207,89,1,267
207,89,0,32
207,89,2,146
207,91,0,507
207,91,2,200
207,91,0,31
207,91,1,533
207,91,0,32
207,91,2,333
207,93,0,271
207,93,2,700
207,93,1,278
207,95,1,570
207,95,0,32
207,95,2,434
207,95,0,31
207,95,1,633
207,95,0,31
207,95,2,218
207,97,0,306
207,97,2,400
207,97,0,31
207,97,1,533
207,97,0,31
207,97,2,1227
207,99,1,271
207,99,0,65
207,99,2,633
207,99,0,165
207,99,1,1134
207,99,0,232
207,99,2,400
207,101,2,1438
207,101,0,231
207,101,1,1834
207,101,0,31
207,101,2,834
207,101,0,231
207,101,1,234
207,101,0,199
207,101,2,484
207,103,0,358
207,103,1,333
207,103,0,32
207,103,2,1066
207,103,0,298
207,103,1,888
207,105,1,838
207,105,0,31
207,105,2,2334
207,105,1,433
207,105,0,66
207,105,2,400
207,105,0,631
207,105,1,1200
207,105,0,32
207,105,2,433
207,105,0,31
207,105,1,167
207,105,0,332
207,105,2,433
207,107,1,572
207,107,0,32
207,107,2,1833
207,107,0,32
207,107,1,833
207,107,0,31
207,107,2,1267
207,107,0,364
207,107,1,333
207,107,0,31
207,107,2,82
207,109,2,806
207,109,0,31
207,109,1,686
207,111,0,306
207,111,2,767
207,111,0,30
207,111,1,566
207,111,0,299
207,111,2,800
207,111,0,31
207,111,1,667
207,111,0,32
207,111,2,967
207,111,0,31
207,111,1,257
207,113,1,639
207,113,0,31
207,113,2,367
207,113,0,197
207,113,1,232
207,115,1,672
207,115,0,31
207,115,2,1134
207,115,0,30
207,115,1,500
207,115,0,33
207,115,2,633
207,115,0,30
207,115,1,567
207,115,0,32
207,115,2,900
207,115,0,31
207,115,1,666
207,115,0,265
207,115,2,333
207,115,0,298
207,115,1,734
207,117,0,339
207,117,1,534
207,117,0,31
207,117,2,566
207,117,0,31
207,117,1,639
207,119,1,606
207,119,0,64
207,119,2,922
207,121,0,341
207,121,1,333
207,121,0,32
207,121,2,700
207,121,0,30
207,121,1,767
207,121,0,32
207,121,2,734
207,121,0,30
207,121,1,362
207,123,2,506
207,123,0,31
207,123,1,1167
207,123,0,32
207,123,2,2800
207,123,0,65
207,123,1,66
207,125,1,571
207,125,0,32
207,125,2,700
207,125,0,298
207,125,1,266
207,125,0,32
207,125,2,930
207,127,0,304
207,127,2,300
207,127,0,164
207,127,1,400
207,127,0,33
207,127,2,508
207,129,0,338
207,129,2,400
207,129,0,31
207,129,1,433
207,131,2,472
207,131,0,32
207,131,1,662
207,133,2,538
207,133,0,31
207,133,1,600
207,133,0,165
207,133,2,467
207,133,0,31
207,133,1,634
207,133,0,32
207,133,2,105
207,135,0,307
207,135,2,300
207,135,0,31
207,135,1,600
207,135,0,65
207,135,2,916
207,137,0,371
207,137,2,334
207,137,1,433
207,137,0,31
207,137,2,934
207,137,0,265
207,137,1,200
207,137,0,32
207,137,2,767
207,137,0,165
207,137,1,433
207,137,0,65
207,137,2,399
207,139,0,304
207,139,2,333
207,139,0,31
207,139,1,300
207,139,0,299
207,139,2,967
207,141,1,672
207,141,2,1568
207,141,0,30
207,141,1,567
207,141,0,99
207,141,2,103
207,143,0,273
207,143,2,500
207,143,0,31
207,143,1,701
207,143,0,30
207,143,2,394
207,145,1,240
207,145,0,30
207,145,2,434
207,145,0,31
207,145,1,400
207,145,0,32
207,145,2,456
207,147,2,605
207,147,0,31
207,147,1,300
207,147,0,266
207,147,2,82
207,149,2,541
207,149,0,30
207,149,1,333
207,149,0,31
207,149,2,17
207,151,2,505
207,151,0,31
207,151,1,367
207,151,0,31
207,151,2,501
207,151,0,464
207,151,1,1378
207,153,1,505
207,153,0,31
207,153,2,800
207,153,0,130
207,153,1,701
207,153,0,198
207,153,2,690
207,155,2,505
207,155,0,30
207,155,1,660
207,157,1,638
207,157,0,32
207,157,2,600
207,157,0,64
207,157,1,634
207,157,0,31
207,157,2,534
207,157,0,231
207,157,1,56
207,159,1,471
207,159,0,32
207,159,2,428
207,161,1,306
207,161,0,31
207,161,2,367
207,161,0,31
207,161,1,107
207,163,1,540
207,163,0,31
207,163,2,1133
207,165,1,105
207,165,0,231
207,165,2,400
207,165,0,31
207,165,1,367
207,165,0,65
207,165,2,534
207,165,0,497
207,165,1,300
207,165,0,99
207,165,2,57
207,167,0,306
207,167,2,299
207,167,0,31
207,167,1,400
207,167,0,199
207,167,2,634
207,167,0,463
207,167,1,234
207,167,0,32
207,167,2,64
207,169,2,504
207,169,0,30
207,169,1,667
207,169,0,31
207,169,2,275
208,1,2,373
208,1,0,64
208,1,1,233
208,3,2,269
208,3,0,297
208,3,1,133
208,3,0,731
208,3,2,233
208,5,1,372
208,5,0,32
208,5,2,333
208,5,0,31
208,5,1,267
208,5,0,31
208,5,2,234
208,5,0,198
208,5,1,111
208,7,0,272
208,7,1,200
208,7,0,32
208,7,2,533
208,7,0,64
208,7,1,381
208,9,1,304
208,9,0,32
208,9,2,233
208,9,0,131
208,9,1,433
208,9,0,31
208,9,2,440
208,11,2,304
208,11,0,64
208,11,1,267
208,13,0,972
208,13,2,300
208,15,2,272
208,15,0,131
208,15,1,167
208,15,0,332
208,15,2,183
208,17,2,305
208,17,0,131
208,17,1,234
208,17,0,331
208,17,2,634
208,19,1,338
208,19,0,31
208,19,2,200
208,19,0,165
208,19,1,266
208,19,0,32
208,19,2,105
208,21,1,438
208,21,0,32
208,21,2,400
208,23,0,305
208,23,1,200
208,23,0,32
208,23,2,366
208,23,0,31
208,23,1,133
208,23,0,198
208,23,2,210
208,25,0,271
208,25,1,200
208,25,0,31
208,25,2,680
208,27,1,337
208,27,0,32
208,27,2,733
208,27,0,65
208,27,1,101
208,29,1,304
208,29,0,64
208,29,2,433
208,29,0,32
208,29,1,266
208,29,0,265
208,29,2,297
208,31,0,304
208,31,1,201
208,31,0,31
208,31,2,297
208,33,2,372
208,33,0,30
208,33,1,234
208,35,0,270
208,35,1,166
208,35,0,65
208,35,2,367
208,37,0,271
208,37,1,167
208,37,0,31
208,37,2,236
208,39,0,272
208,39,1,167
208,39,0,65
208,39,2,500
208,41,2,271
208,41,0,64
208,41,1,267
208,41,0,31
208,41,2,467
208,41,0,31
208,41,1,133
208,43,0,272
208,43,1,200
208,43,0,32
208,43,2,233
208,45,0,272
208,45,1,167
208,45,0,32
208,45,2,131
208,47,2,205
208,47,0,130
208,47,1,133
208,47,0,132
208,47,2,233
208,49,1,373
208,49,0,31
208,49,2,434
208,49,0,31
208,49,1,190
208,51,1,304
208,51,0,32
208,51,2,266
208,53,0,603
208,53,2,54
208,55,2,304
208,55,0,98
208,55,1,233
208,55,0,31
208,55,2,26
208,57,0,238
208,57,1,167
208,57,0,31
208,57,2,133
208,59,0,271
208,59,1,167
208,59,0,32
208,59,2,267
208,59,0,330
208,59,1,28
208,61,0,272
208,61,1,133
208,61,0,31
208,61,2,533
208,63,1,306
208,63,0,165
208,63,2,800
208,65,1,304
208,65,0,31
208,65,2,397
208,67,1,205
208,67,0,165
208,67,2,267
208,69,2,338
208,69,0,31
208,69,1,401
208,71,2,273
208,71,0,97
208,71,1,134
208,71,0,732
208,71,2,167
208,71,0,65
208,71,1,48
208,73,1,203
208,73,0,98
208,73,2,233
208,75,2,272
208,75,0,31
208,75,1,367
208,75,0,65
208,75,2,488
208,77,0,272
208,77,1,166
208,77,0,32
208,77,2,233
208,77,0,131
208,77,1,167
208,77,0,32
208,77,2,132
208,79,2,271
208,79,0,98
208,79,1,101
208,81,0,272
208,81,1,134
208,81,0,66
208,81,2,500
208,81,0,265
208,81,1,441
208,83,1,171
208,83,0,198
208,83,2,941
208,85,1,337
208,85,0,31
208,85,2,134
208,87,1,313
208,87,0,31
208,87,2,317
208,87,0,47
208,87,1,283
208,87,0,32
208,87,2,78
208,89,1,289
208,89,0,32
208,89,2,409
208,91,0,239
208,91,1,116
208,91,0,132
208,91,2,276
208,93,1,205
208,93,0,50
208,93,2,339
208,95,0,256
208,95,1,133
208,95,0,32
208,95,2,239
208,97,0,222
208,97,1,133
208,97,0,32
208,97,2,166
208,99,0,221
208,99,1,133
208,99,0,31
208,99,2,217
208,101,0,222
208,101,1,133
208,101,0,32
208,101,2,117
208,103,0,223
208,103,1,133
208,103,0,32
208,103,2,410
208,105,2,238
208,105,0,98
208,105,1,17
208,105,0,332
208,105,2,97
208,107,1,188
208,107,0,115
208,107,2,300
208,107,0,197
208,107,1,34
208,109,2,304
208,109,0,48
208,109,1,400
208,109,0,165
208,109,2,56
208,111,2,339
208,111,0,31
208,111,1,150
208,113,1,289
208,113,0,32
208,113,2,467
208,113,0,47
208,113,1,233
208,115,2,304
208,115,0,48
208,115,1,167
208,117,2,39
208,117,0,181
208,117,1,133
208,117,0,32
208,117,2,640
208,119,0,239
208,119,1,150
208,119,0,32
208,119,2,200
208,119,0,98
208,119,1,59
208,121,1,323
208,121,0,32
208,121,2,321
208,123,1,287
208,123,0,32
208,123,2,150
208,123,0,382
208,123,1,89
208,125,0,221
208,125,1,167
208,125,0,15
208,125,2,150
208,125,0,231
208,125,1,21
208,127,2,338
208,127,0,31
208,127,1,476
208,129,1,256
208,129,0,48
208,129,2,301
208,131,1,256
208,131,0,31
208,131,2,233
208,131,0,115
208,131,1,17
208,133,1,172
208,133,0,132
208,133,2,200
208,133,0,131
208,133,1,16
208,133,0,266
208,133,2,153
208,135,0,238
208,135,1,167
208,135,0,32
208,135,2,517
208,135,0,47
208,135,1,183
208,135,0,165
208,135,2,117
208,137,2,256
208,137,0,114
208,137,1,400
208,137,0,249
208,137,2,355
208,139,2,272
208,139,0,48
208,139,1,100
208,139,0,265
208,139,2,384
208,141,1,289
208,141,0,32
208,141,2,183
208,141,0,281
208,141,1,34
208,143,0,239
208,143,1,350
208,143,0,48
208,143,2,583
208,143,0,31
208,143,1,362
208,145,0,221
208,145,1,150
208,145,0,32
208,145,2,450
208,145,0,115
208,145,1,67
208,147,0,220
208,147,1,150
208,147,0,15
208,147,2,1116
208,147,0,31
208,147,1,224
208,149,1,289
208,149,0,31
208,149,2,567
208,149,0,64
208,149,1,750
208,149,0,31
208,149,2,492
208,151,0,232
208,151,1,150
208,151,0,32
208,151,2,533
208,153,0,223
208,153,1,67
208,153,0,148
208,153,2,334
208,153,0,164
208,153,1,23
208,155,1,289
208,155,0,32
208,155,2,167
208,155,0,165
208,155,1,200
208,155,0,82
208,155,2,267
208,155,0,30
208,155,1,31
208,157,2,373
208,157,0,30
208,157,1,100
208,157,0,565
208,157,2,56
208,159,1,321
208,159,0,15
208,159,2,499
208,161,2,270
208,161,0,48
208,161,1,100
208,161,0,231
208,161,2,315
208,163,0,254
208,163,1,151
208,163,0,31
208,163,2,484
208,163,0,98
208,163,1,45
208,165,2,204
208,165,0,131
208,165,1,450
208,165,0,31
208,165,2,367
208,167,2,321
208,167,0,31
208,167,1,116
208,167,0,365
208,167,2,17
208,169,1,272
208,169,0,32
208,169,2,1428
209,1,0,286
209,1,1,650
209,1,0,49
209,1,2,867
209,1,0,48
209,1,1,250
209,1,0,32
209,1,2,138
209,3,0,272
209,3,1,399
209,3,0,32
209,3,2,466
209,3,0,265
209,3,1,98
209,5,1,588
209,5,0,32
209,5,2,434
209,5,0,48
209,5,1,338
209,7,0,252
209,7,1,567
209,7,0,32
209,7,2,467
209,7,0,31
209,7,1,293
209,9,1,221
209,9,0,132
209,9,2,267
209,9,0,31
209,9,1,533
209,9,0,32
209,9,2,419
209,11,2,205
209,11,0,131
209,11,1,616
209,11,0,32
209,11,2,602
209,13,0,288
209,13,1,784
209,13,0,132
209,13,2,816
209,13,0,47
209,13,1,834
209,13,0,48
209,13,2,633
209,15,0,288
209,15,1,416
209,15,0,48
209,15,2,500
209,15,0,48
209,15,1,634
209,15,0,48
209,15,2,101
209,17,2,473
209,17,0,30
209,17,1,550
209,17,0,31
209,17,2,521
209,19,1,489
209,19,0,31
209,19,2,600
209,19,0,98
209,19,1,283
209,21,0,289
209,21,1,250
209,21,0,32
209,21,2,784
209,21,0,30
209,21,1,217
209,23,2,251
209,23,0,115
209,23,1,316
209,23,0,215
209,23,2,650
209,23,0,64
209,23,1,417
209,23,0,32
209,23,2,62
209,25,1,521
209,25,0,48
209,25,2,517
209,25,0,264
209,25,1,17
209,25,0,732
209,25,2,783
209,25,0,31
209,25,1,164
209,27,2,205
209,27,0,147
209,27,1,250
209,27,0,32
209,27,2,484
209,27,0,131
209,27,1,417
209,27,0,30
209,27,2,348
209,29,1,539
209,29,0,48
209,29,2,383
209,29,0,31
209,29,1,517
209,29,0,31
209,29,2,616
209,29,0,31
209,29,1,383
209,29,0,31
209,29,2,44
209,31,0,239
209,31,1,333
209,31,0,32
209,31,2,517
209,31,0,264
209,31,1,67
209,31,0,49
209,31,2,124
209,33,0,273
209,33,1,583
209,33,0,32
209,33,2,567
209,33,0,48
209,33,1,783
209,33,0,32
209,33,2,656
209,35,1,705
209,35,0,32
209,35,2,650
209,35,0,30
209,35,1,383
209,35,0,32
209,35,2,300
209,35,0,32
209,35,1,345
209,37,0,287
209,37,1,383
209,37,0,31
209,37,2,500
209,37,0,64
209,37,1,277
209,39,2,205
209,39,0,131
209,39,1,517
209,39,0,32
209,39,2,417
