parcode,trial,rt,choice,item_left,item_right
223,195,2883,1,-5.751,-1.76
223,197,5068,1,-4.056,-1.06
223,199,6357,1,-1.68,-1.65
223,201,2443,1,-4.2,-1.204
223,205,2444,1,-5.04,-1.05
223,207,4618,-1,-3.969,-4.988
223,209,1614,-1,-1.808,-4.898
223,211,3349,-1,-2.688,-4.62
223,213,1848,-1,-2.047,-5.07
223,215,2968,-1,0,-9.9
223,217,4544,1,-5.208,-3.201
223,219,1137,-1,0,-9.9
223,221,1690,1,-5.976,-5.016
223,223,2680,1,-5.406,-3.39
223,225,3596,-1,-5.06,-4.092
223,227,3601,1,-4.977,-4.026
223,229,5626,-1,-3.408,-3.42
223,231,2899,1,-5.95,-1.98
223,233,1722,1,-5.696,-1.74
223,235,4684,-1,-3.328,-4.312
223,237,4499,-1,-4.446,-4.418
223,239,2041,1,-4.307,-1.296
223,241,2610,1,-3.888,-1.962
223,243,5119,-1,-1.01,-5.016
223,245,2186,1,-3.036,-1.026
223,247,2021,1,-5.568,-1.52
223,249,2709,-1,-1.32,-4.35
223,251,4480,-1,-4.964,-5.978
223,253,2109,1,-5.307,-1.287
223,255,5278,-1,-2.968,-4.992
223,257,1802,1,-4.3,-1.265
223,259,3268,1,-4.158,-3.159
223,261,3584,-1,-1.443,-4.368
223,263,3975,-1,-4.416,-5.478
223,265,2568,1,-4.263,-1.274
223,267,2107,1,-5.022,-1.056
223,269,2593,1,-4.266,-1.236
223,271,4664,-1,-3.565,-5.546
223,273,4313,1,-5.67,-1.65
223,275,2339,1,-2.538,-4.5
223,277,1747,-1,-1.456,-3.476
223,279,2292,1,-3.408,-1.442
223,281,1560,1,-5.796,-2.85
223,283,5170,-1,-3.2,-4.209
223,285,2131,-1,-1.36,-2.368
223,287,1226,1,-5.632,-1.674
223,289,4259,1,-5.106,-4.125
223,291,5802,1,-5.775,-4.845
223,293,5767,-1,-3.78,-3.782
223,295,6909,1,-3.952,-3.978
223,297,1760,1,-5.544,-1.485
223,299,1457,1,-4.536,-1.56
223,301,2528,1,-4.662,-3.712
223,303,1627,1,-5.12,-3.105
223,305,1902,1,-5.742,-3.76
223,307,2434,-1,-1.98,-5.06
223,309,4778,1,-4.221,-4.221
223,311,1273,-1,-1.802,-4.77
223,313,3437,1,-5.916,-1.869
223,315,4552,-1,-4.88,-5.874
223,317,3257,-1,-1.428,-5.396
223,319,1620,-1,-1.32,-4.326
223,321,2344,-1,-2.968,-4.982
223,323,1980,-1,-2.816,-4.851
223,325,1926,1,-5.04,-1.068
223,327,859,-1,0,-9.9
223,329,3665,-1,-2.261,-5.256
223,331,3494,-1,-3.57,-5.544
223,333,5976,-1,-1.344,-1.35
223,335,4616,-1,-1.08,-5.146
223,337,1043,1,-9.9,0
223,339,4361,1,-6,-4.95
224,171,4850,1,-4.964,-5.978
224,173,1006,1,-4.823,-1.734
224,175,1006,-1,-1.9,-1.938
224,177,3108,-1,-1.01,-5.016
224,179,1810,-1,-2.304,-5.33
224,181,953,-1,-1.417,-3.366
224,183,1382,1,-4.368,-1.365
224,185,2065,1,-5.096,-1.1
224,187,2117,-1,-1.701,-4.686
224,189,2497,-1,-4.158,-5.185
224,191,2174,1,-3.036,-1.026
224,193,5897,1,-5.984,-3.016
224,195,3794,1,-4.556,-2.553
224,197,1916,-1,-2.968,-4.992
224,199,2440,1,-4.977,-4.026
224,201,4748,-1,-2.592,-5.625
224,203,3697,-1,-1.455,-5.46
224,205,1046,-1,-1.1,-4.042
224,207,3901,1,-5.04,-1.05
224,209,1000,1,-5.307,-3.296
224,211,967,-1,-1.17,-5.12
224,213,735,-1,-1.92,-2.928
224,215,879,-1,-3.944,-4.895
224,217,995,1,-5.568,-1.52
224,219,2324,-1,-1.695,-1.656
224,221,1841,1,-9.9,0
224,223,2430,1,-5.976,-5.016
224,225,784,1,-4.2,-1.204
224,227,914,1,-4.355,-3.312
224,229,1021,1,-5.394,-1.344
224,231,797,1,-5.95,-1.98
224,233,808,1,-4.307,-1.296
224,235,1166,-1,-1.68,-1.65
224,237,2489,-1,-5.406,-5.36
224,239,833,-1,-1.05,-5.056
224,241,3253,-1,-2.376,-5.4
224,243,5489,-1,-4.845,-4.816
224,245,1573,1,-3.888,-1.962
224,247,1004,1,-5.208,-3.201
224,249,803,-1,-1.808,-4.898
224,251,1295,1,-5.328,-2.34
224,253,955,-1,-2.352,-4.368
224,255,920,-1,-1.9,-5.84
224,257,955,-1,-2.332,-5.355
224,259,1780,1,-3.96,-2.033
224,261,1340,-1,-1.06,-5.04
224,263,1091,1,-5.775,-4.845
224,265,954,-1,-2.808,-4.757
224,267,1218,1,-3.944,-2.925
224,269,943,-1,-1.36,-2.368
224,271,1979,-1,-1.18,-4.176
224,273,4897,1,-1.344,-1.35
224,275,1365,-1,-1.624,-4.65
224,277,4730,-1,-4.221,-4.221
224,279,2846,1,-5.46,-3.465
224,281,2214,1,-4.266,-1.236
224,283,1147,1,-2.691,-3.663
224,285,1023,-1,-3.57,-5.544
224,287,962,-1,-3.952,-3.978
224,289,1516,1,-4.158,-3.159
224,291,760,1,-3.416,-2.448
224,293,3333,-1,-1.41,-5.4
224,295,2206,1,-4.416,-5.478
224,297,915,-1,-1.32,-4.326
224,299,880,1,-4.818,-2.844
224,301,1421,1,-9.9,0
224,303,745,1,-5.04,-1.068
224,305,2293,-1,-1.98,-5.06
224,307,1462,1,-4.83,-2.85
224,309,1417,1,-5.916,-1.869
224,311,1716,1,-5.742,-3.76
224,313,905,1,-4.263,-1.274
224,315,1039,1,-5.632,-1.674
224,317,962,-1,-2.261,-5.256
224,319,5801,-1,-3.344,-3.354
224,321,1126,-1,-3.658,-5.616
224,323,1484,1,-5.53,-1.539
224,325,1006,1,-4.536,-1.56
224,327,2480,1,-1.792,-1.748
224,329,1622,-1,-3.564,-4.55
224,331,3016,-1,-2.147,-3.161
224,333,2081,-1,-1.443,-4.368
224,335,999,-1,-1.7,-2.624
224,337,1172,-1,-4.88,-5.874
225,171,1200,-1,-1.1,-4.042
225,173,912,-1,-1.455,-5.46
225,175,1781,-1,-1.9,-5.84
225,177,971,1,-3.408,-3.42
225,179,910,-1,-3.39,-5.395
225,181,810,1,-5.95,-1.98
225,183,1462,-1,0,-9.9
225,185,890,1,-4.056,-1.06
225,187,2513,-1,-3.456,-3.51
225,189,961,-1,-1.881,-3.869
225,191,1413,-1,-1.17,-5.12
225,193,1339,1,-3.675,-1.638
225,195,2434,1,-5.976,-5.016
225,197,1246,-1,-2.047,-5.07
225,199,1031,-1,-2.352,-4.368
225,201,1079,1,-4.96,-2.916
225,203,1000,-1,-1.729,-3.723
225,205,1429,-1,-3.969,-4.988
225,207,1318,-1,-1.68,-1.65
225,209,1331,-1,-1.944,-3.96
225,211,999,-1,-2.968,-4.992
225,213,1101,1,-5.307,-3.296
225,215,930,-1,-1.417,-3.366
225,217,1150,1,-5.307,-1.287
225,219,1581,-1,-5.06,-4.092
225,221,1589,1,-5.568,-1.52
225,223,1414,1,-2.695,-1.638
225,225,2030,1,-5.406,-5.36
225,227,1488,-1,-2.26,-4.326
225,229,1473,-1,-1.704,-5.67
225,231,1472,-1,-1.92,-2.928
225,233,1574,1,-4.977,-4.026
225,235,1173,1,-3.036,-1.026
225,237,1217,1,-4.368,-1.365
225,239,1051,1,-5.328,-2.34
225,241,967,1,-5.04,-1.05
225,243,1899,-1,-5.005,-4.004
225,245,1103,1,-4.2,-1.204
225,247,976,1,-5.103,-2.14
225,249,910,-1,-2.304,-5.33
225,251,748,-1,-1.05,-5.056
225,253,815,-1,-1.32,-4.35
225,255,936,1,-9.9,0
225,257,972,-1,-3.78,-3.782
225,259,717,1,-3.408,-1.442
225,261,896,-1,-3.565,-5.546
225,263,944,1,-5.12,-3.105
225,265,1058,-1,-2.538,-4.5
225,267,1029,-1,-2.808,-4.757
225,269,1207,-1,-3.57,-5.544
225,271,1066,1,-5.356,-1.368
225,273,763,-1,-2.147,-3.161
225,275,1902,-1,-4.416,-5.478
225,277,1035,-1,-1.7,-2.624
225,279,921,1,-3.066,-1.092
225,281,1302,1,-4.608,-2.552
225,283,948,1,-3.942,-3.978
225,285,859,-1,-2.261,-5.256
225,287,2184,-1,-3.952,-3.978
225,289,993,1,-5.041,-1.04
225,291,891,-1,0,-9.9
225,293,1795,1,-3.3,-3.255
225,295,1067,1,-5.67,-1.65
225,297,1070,1,-5.53,-1.539
225,299,3021,-1,-2.691,-3.663
225,301,889,1,-5.916,-1.869
225,303,1493,-1,-1.199,-5.208
225,305,761,-1,0,-9.9
225,307,1142,-1,-1.06,-5.04
225,309,2065,1,-5.2,-4.224
225,311,923,-1,-1.725,-5.796
225,313,1193,-1,-1.36,-2.368
225,315,1147,1,-4.818,-2.844
225,317,993,1,-4.536,-1.56
225,319,1010,1,-3.96,-2.033
225,321,1191,1,-4.263,-1.274
225,323,912,1,-5.04,-1.068
225,325,1077,-1,-1.08,-5.146
225,327,826,-1,-1.18,-4.176
225,329,931,-1,-1.596,-2.618
225,331,1190,-1,-3.658,-5.616
225,333,855,-1,-2.968,-4.982
225,335,799,1,-4.18,-1.248
225,337,1094,-1,-1.98,-5.06
225,339,1135,-1,-3.2,-4.209
227,171,2550,-1,-1.701,-4.686
227,173,1676,1,-4.368,-1.365
227,175,1753,-1,-1.1,-4.042
227,177,1157,1,-5.984,-3.016
227,179,1822,-1,0,-9.9
227,181,1265,1,-4.056,-1.06
227,183,1366,-1,-1.704,-5.67
227,185,1316,-1,-1.35,-5.368
227,187,2888,1,-5.04,-1.05
227,189,3928,1,-3.888,-1.962
227,191,2223,-1,-2.968,-4.992
227,193,2452,-1,-1.92,-2.928
227,195,3139,-1,-3.39,-5.395
227,197,4473,1,-5.06,-4.092
227,199,3434,1,-5.103,-2.14
227,201,3003,1,-4.823,-1.734
227,203,3642,1,-5.976,-5.016
227,205,3012,1,-4.355,-3.312
227,207,2034,-1,-1.944,-3.96
227,209,2317,-1,-1.128,-4.104
227,211,2352,-1,-1.05,-5.056
227,213,3674,-1,-4.956,-5.963
227,215,2720,1,-5.406,-3.39
227,217,5013,1,-1.68,-1.65
227,219,3039,-1,-1.9,-1.938
227,221,2213,1,-5.103,-4.116
227,223,4236,-1,-3.408,-3.42
227,225,3315,1,-5.096,-1.1
227,227,4884,1,-4.977,-4.026
227,229,1892,-1,-1.729,-3.723
227,231,4401,-1,-1.5,-5.487
227,233,3460,1,-5.95,-1.98
227,235,2496,1,-5.328,-2.34
227,237,3001,1,-4.556,-2.553
227,239,2560,-1,-2.304,-5.33
227,241,3860,-1,-4.964,-5.978
227,243,1987,1,-2.695,-1.638
227,245,1848,1,-5.394,-1.344
227,247,1428,1,-5.568,-1.52
227,249,1463,1,-3.036,-1.026
227,251,3489,-1,-2.04,-2.124
227,253,1780,1,-9.9,0
227,255,5967,-1,-4.158,-5.185
227,257,2426,-1,-1.802,-4.77
227,259,2140,1,-4.3,-1.265
227,261,1815,1,-4.18,-1.248
227,263,4208,-1,-1.44,-5.394
227,265,1622,-1,-1.98,-5.06
227,267,3055,-1,-1.792,-1.748
227,269,1634,1,-4.83,-2.85
227,271,2483,-1,-1.36,-2.368
227,273,5254,-1,-5.4,-4.42
227,275,2552,-1,-3.658,-5.616
227,277,2249,-1,0,-9.9
227,279,4710,1,-5.775,-4.845
227,281,4581,1,-3.3,-3.255
227,283,3198,1,-4.536,-1.56
227,285,4736,-1,-3.944,-2.925
227,287,1958,-1,-1.18,-4.176
227,289,2054,-1,-2.332,-5.355
227,291,2805,-1,-2.538,-4.5
227,293,3127,1,-5.46,-3.465
227,295,1750,-1,-1.84,-5.832
227,297,1678,1,-5.796,-2.85
227,299,1102,1,-5.022,-1.056
227,301,3338,-1,-2.147,-3.161
227,303,1629,-1,0,-9.9
227,305,2262,1,-4.071,-1.056
227,307,4344,1,-1.596,-2.618
227,309,2401,1,-5.712,-2.808
227,311,2683,1,-4.266,-1.236
227,313,2231,1,-5.544,-1.485
227,315,1468,-1,0,-9.9
227,317,3505,-1,-2.261,-5.256
227,319,2575,-1,-3.344,-3.354
227,321,1703,1,-5.04,-1.068
227,323,4286,1,-5.67,-1.65
227,325,1548,1,-9.9,0
227,327,3042,-1,-1.41,-5.4
227,329,1402,1,-5.632,-1.674
227,331,1862,-1,-1.199,-5.208
227,333,3063,1,-4.608,-2.552
227,335,2432,1,-3.066,-1.092
227,337,4014,1,-5.2,-4.224
227,339,3652,1,-4.158,-3.159
229,171,5238,1,-5.751,-1.76
229,173,2742,1,-5.568,-1.52
229,175,6210,-1,-3.456,-3.51
229,177,2783,1,-2.695,-1.638
229,179,4647,1,-5.406,-3.39
229,181,6823,-1,-1.944,-3.96
229,183,5655,-1,-2.047,-5.07
229,185,5998,-1,0,-9.9
229,187,8993,1,-5.984,-3.016
229,189,4970,-1,-1.5,-5.487
229,191,3532,-1,-1.455,-5.46
229,193,2328,-1,-1.32,-4.35
229,195,4588,-1,-1.01,-5.016
229,197,6071,-1,-2.688,-4.62
229,199,6660,1,-4.785,-3.784
229,201,5566,-1,-1.92,-2.928
229,203,3367,1,-3.48,-1.456
229,205,3933,1,-4.2,-1.204
229,207,4351,1,-4.977,-4.026
229,209,4427,-1,-3.39,-5.395
229,211,1860,1,-5.696,-1.74
229,213,7438,-1,-4.956,-5.963
229,215,3394,1,-5.307,-3.296
229,217,2154,-1,-1.17,-5.12
229,219,2981,-1,-2.376,-5.4
229,221,2576,-1,-2.592,-5.625
229,223,5842,1,-1.9,-1.938
229,225,2117,1,-4.556,-2.553
229,227,1327,-1,-1.1,-4.042
229,229,1704,-1,-1.128,-4.104
229,231,2254,-1,-2.26,-4.326
229,233,2155,-1,-1.808,-4.898
229,235,5015,1,-4.446,-4.418
229,237,1588,1,-4.368,-1.365
229,239,3758,1,-3.888,-1.962
229,241,6527,1,-5.976,-5.016
229,243,2960,-1,-2.352,-4.368
229,245,2305,-1,-1.9,-5.84
229,247,5398,-1,-4.964,-5.978
229,249,4676,1,-3.045,-2.046
229,251,1352,1,-5.307,-1.287
229,253,2159,1,-4.307,-1.296
229,255,1695,-1,-1.729,-3.723
229,257,2602,1,-3.944,-2.925
229,259,3979,-1,-3.565,-5.546
229,261,1869,-1,-1.394,-5.396
229,263,2426,1,-5.916,-1.869
229,265,2223,1,-4.662,-3.712
229,267,2369,1,-4.263,-1.274
229,269,1284,1,-5.53,-1.539
229,271,2726,1,-5.712,-2.808
229,273,5787,-1,-3.78,-3.782
229,275,2032,-1,-2.332,-5.355
229,277,2292,1,-4.83,-2.85
229,279,1148,-1,-1.06,-5.04
229,281,1836,1,-5.544,-1.485
229,283,1404,-1,-1.32,-4.326
229,285,2946,-1,-1.442,-3.492
229,287,2327,-1,-2.464,-5.456
229,289,1713,1,-5.12,-3.105
229,291,2432,-1,-4.88,-5.874
229,293,5751,-1,-1.344,-1.35
229,295,1491,1,-4.18,-1.248
229,297,1974,-1,-1.725,-5.796
229,299,2890,-1,-4.416,-5.478
229,301,1548,-1,-1.7,-2.624
229,303,1879,1,-5.796,-2.85
229,305,1539,-1,-1.44,-5.394
229,307,6432,1,-5.2,-4.224
229,309,1383,1,-4.3,-1.265
229,311,1152,-1,-1.08,-5.146
229,313,1380,1,-4.071,-1.056
229,315,1551,1,-5.852,-2.808
229,317,1255,1,-5.67,-1.65
229,319,2862,1,-3.416,-2.448
229,321,5781,1,-3.942,-3.978
229,323,2763,-1,-1.98,-5.06
229,325,1329,1,-3.066,-1.092
229,327,1569,1,-6,-4.95
229,329,3472,-1,-2.691,-3.663
229,331,966,1,-3.408,-1.442
229,333,1456,-1,-2.538,-4.5
229,335,1277,-1,-3.564,-4.55
229,337,1132,-1,-1.802,-4.77
229,339,1066,-1,0,-9.9
230,171,6953,-1,-3.675,-1.638
230,173,7557,-1,-4.845,-4.816
230,175,5603,-1,0,-9.9
230,177,4728,1,-1.92,-2.928
230,179,2421,1,-1.909,-5.928
230,181,4069,-1,0,-9.9
230,183,3815,-1,-5.103,-2.14
230,185,3323,-1,-4.977,-4.026
230,187,2777,-1,-5.005,-4.004
230,189,2356,1,-1.17,-5.12
230,191,7548,1,-4.056,-1.06
230,193,5065,1,-1.701,-4.686
230,195,3744,1,-3.888,-1.962
230,197,4450,-1,-3.06,-3.99
230,199,2817,-1,-2.688,-4.62
230,201,3258,-1,-4.158,-5.185
230,203,1923,1,-5.04,-1.05
230,205,2929,1,-4.446,-4.418
230,207,1634,1,-5.95,-1.98
230,209,1564,-1,-3.39,-5.395
230,211,1796,1,-2.695,-1.638
230,213,3463,-1,-2.592,-5.625
230,215,3008,1,-3.328,-4.312
230,217,1264,-1,-1.128,-4.104
230,219,1208,1,-4.823,-1.734
230,221,3972,1,-9.9,0
230,223,4045,-1,-2.047,-5.07
230,225,2399,-1,-3.944,-4.895
230,227,2115,1,-5.568,-1.52
230,229,1746,1,-3.456,-3.51
230,231,2479,1,-4.785,-3.784
230,233,3197,1,-5.103,-4.116
230,235,4939,-1,-3.045,-2.046
230,237,864,1,-5.096,-1.1
230,239,5614,1,-4.556,-2.553
230,241,1482,-1,-1.881,-3.869
230,243,1630,1,-5.751,-1.76
230,245,942,-1,-2.968,-4.992
230,247,2201,-1,-1.729,-3.723
230,249,1149,-1,-1.455,-5.46
230,251,907,-1,-2.508,-3.528
230,253,816,-1,-2.352,-4.368
230,255,1037,-1,-1.1,-4.042
230,257,2473,-1,0,-9.9
230,259,3858,-1,-1.344,-1.35
230,261,3752,1,-5.4,-4.42
230,263,1577,-1,-3.57,-5.544
230,265,1140,1,-5.356,-1.368
230,267,951,-1,-1.802,-4.77
230,269,975,-1,-1.428,-5.396
230,271,1979,-1,-3.658,-5.616
230,273,1439,1,-4.158,-3.159
230,275,978,1,-4.263,-1.274
230,277,2703,1,-3.952,-3.978
230,279,1446,1,-5.544,-1.485
230,281,1886,-1,-2.816,-4.851
230,283,3176,-1,-3.3,-3.255
230,285,1955,-1,-2.464,-5.456
230,287,1274,1,-4.3,-1.265
230,289,861,-1,-1.44,-5.394
230,291,1117,1,-3.066,-1.092
230,293,1102,1,-5.53,-1.539
230,295,1637,1,-9.9,0
230,297,2430,-1,-2.2,-2.204
230,299,2179,-1,-1.443,-4.368
230,301,1765,1,-5.916,-1.869
230,303,4701,-1,-5.775,-4.845
230,305,1144,-1,-1.725,-5.796
230,307,1519,1,-4.608,-2.552
230,309,1709,-1,-1.84,-5.832
230,311,1398,-1,-1.7,-2.624
230,313,1907,1,-5.852,-2.808
230,315,1614,-1,-2.332,-5.355
230,317,1263,1,-4.18,-1.248
230,319,2467,-1,-3.2,-4.209
230,321,1811,-1,-1.36,-2.368
230,323,1516,1,-1.792,-1.748
230,325,2660,-1,-6,-4.95
230,327,2143,-1,-3.564,-4.55
230,329,1136,1,-4.071,-1.056
230,331,1601,-1,-3.78,-3.782
230,333,2617,1,-5.742,-3.76
230,335,1275,-1,-1.08,-5.146
230,337,1813,-1,-1.442,-3.492
230,339,3607,1,-4.88,-5.874
231,171,6636,-1,-5.06,-4.092
231,173,4451,-1,-1.92,-2.928
231,175,4492,1,-5.751,-1.76
231,177,4362,1,-5.096,-1.1
231,179,3242,1,-4.446,-4.418
231,181,4805,1,-5.103,-4.116
231,183,7697,1,-1.128,-4.104
231,185,4385,-1,-1.701,-4.686
231,187,5243,-1,-3.39,-5.395
231,189,7694,1,-5.976,-5.016
231,191,4103,-1,-1.729,-3.723
231,193,2937,1,-3.036,-1.026
231,195,3105,-1,-1.1,-4.042
231,197,3397,-1,-3.06,-3.99
231,199,3089,-1,-1.944,-3.96
231,201,2116,1,-4.307,-1.296
231,203,3432,-1,-1.695,-1.656
231,205,2070,-1,-1.455,-5.46
231,207,2323,1,-5.406,-3.39
231,209,3262,-1,-2.508,-3.528
231,211,2984,1,-4.96,-2.916
231,213,7209,-1,0,-9.9
231,215,5723,1,-3.888,-1.962
231,217,6079,-1,-2.688,-4.62
231,219,5973,-1,-1.808,-4.898
231,221,4426,1,-9.9,0
231,223,5967,-1,-2.968,-4.992
231,225,2723,-1,-1.35,-5.368
231,227,7580,1,-3.944,-4.895
231,229,2801,1,-3.408,-3.42
231,231,3485,-1,-2.592,-5.625
231,233,5730,-1,-5.005,-4.004
231,235,5463,1,-5.95,-1.98
231,237,2525,1,-3.48,-1.456
231,239,3099,-1,-1.17,-5.12
231,241,3227,-1,-1.05,-5.056
231,243,1310,1,-9.9,0
231,245,1731,-1,-1.9,-5.84
231,247,2939,-1,-4.845,-4.816
231,249,4741,1,-5.103,-2.14
231,251,5032,1,-4.056,-1.06
231,253,6327,1,-2.047,-5.07
231,255,5146,-1,-4.158,-5.185
231,257,3708,-1,-1.44,-5.394
231,259,2365,1,-3.066,-1.092
231,261,4169,-1,-4.88,-5.874
231,263,3078,1,-4.662,-3.712
231,265,6202,-1,-3.942,-3.978
231,267,4995,-1,-2.464,-5.456
231,269,2497,1,-5.022,-1.056
231,271,2568,1,-5.356,-1.368
231,273,3894,1,-4.818,-2.844
231,275,3018,-1,-1.18,-4.176
231,277,4878,1,-3.416,-2.448
231,279,1733,-1,-1.725,-5.796
231,281,4282,1,-5.04,-1.068
231,283,3356,-1,-3.564,-4.55
231,285,4616,1,-5.12,-3.105
231,287,3593,-1,-1.344,-1.35
231,289,7043,-1,-3.952,-3.978
231,291,4124,1,-3.96,-2.033
231,293,4355,1,-5.852,-2.808
231,295,4547,-1,-2.808,-4.757
231,297,2430,-1,-1.443,-4.368
231,299,1382,-1,-1.84,-5.832
231,301,2280,-1,-1.802,-4.77
231,303,2648,1,-5.041,-1.04
231,305,5049,1,-2.147,-3.161
231,307,2364,1,-4.536,-1.56
231,309,1621,-1,0,-9.9
231,311,4249,1,-5.67,-1.65
231,313,1547,1,-9.9,0
231,315,4828,1,-5.742,-3.76
231,317,2246,-1,-1.456,-3.476
231,319,4656,1,-3.3,-3.255
231,321,4466,-1,-1.7,-2.624
231,323,7642,-1,-5.4,-4.42
231,325,3063,1,-5.632,-1.674
231,327,4478,-1,-2.261,-5.256
231,329,4277,1,-4.071,-1.056
231,331,6404,1,-4.83,-2.85
231,333,6238,-1,-3.57,-5.544
231,335,3864,-1,-2.968,-4.982
231,337,3567,1,-3.408,-1.442
231,339,4944,1,-5.46,-3.465
232,171,1558,1,-5.696,-1.74
232,173,1670,-1,-2.508,-3.528
232,175,2088,-1,-1.1,-4.042
232,177,908,1,-4.307,-1.296
232,179,2395,1,-5.328,-2.34
232,181,1816,-1,-1.417,-3.366
232,183,1843,-1,-4.845,-4.816
232,185,1025,1,-4.556,-2.553
232,187,1835,-1,-2.352,-4.368
232,189,1148,-1,0,-9.9
232,191,805,-1,-1.5,-5.487
232,193,2484,1,-5.976,-5.016
232,195,2599,1,-3.456,-3.51
232,197,2192,-1,-3.06,-3.99
232,199,3290,-1,-3.969,-4.988
232,201,701,1,-5.568,-1.52
232,203,2275,-1,-2.04,-2.124
232,205,1842,1,-4.355,-3.312
232,207,748,-1,-1.701,-4.686
232,209,657,1,-4.823,-1.734
232,211,1413,-1,-1.729,-3.723
232,213,1139,-1,-1.944,-3.96
232,215,776,-1,-2.688,-4.62
232,217,646,1,-4.056,-1.06
232,219,817,-1,-1.808,-4.898
232,221,1820,-1,-4.158,-5.185
232,223,1668,-1,-4.964,-5.978
232,225,738,-1,-1.695,-1.656
232,227,732,-1,-1.35,-5.368
232,229,1263,1,-9.9,0
232,231,2772,1,-5.984,-3.016
232,233,1150,-1,-1.01,-5.016
232,235,3122,-1,-2.968,-4.992
232,237,2063,-1,-3.328,-4.312
232,239,998,-1,-5.06,-4.092
232,241,1061,1,-2.695,-1.638
232,243,712,1,-5.394,-1.344
232,245,790,-1,-2.26,-4.326
232,247,864,-1,-1.704,-5.67
232,249,1407,-1,-5.406,-5.36
232,251,2026,1,-5.005,-4.004
232,253,722,-1,-1.92,-2.928
232,255,1238,-1,-3.888,-1.962
232,257,611,-1,-1.08,-5.146
232,259,590,1,-5.544,-1.485
232,261,1063,-1,-1.442,-3.492
232,263,645,-1,-2.261,-5.256
232,265,1053,-1,-4.221,-4.221
232,267,711,-1,-1.06,-5.04
232,269,678,-1,-1.98,-5.06
232,271,1876,1,-2.691,-3.663
232,273,1078,1,-6,-4.95
232,275,1553,-1,-5.106,-4.125
232,277,932,1,-4.266,-1.236
232,279,739,1,-5.67,-1.65
232,281,2028,-1,-2.2,-2.204
232,283,1908,-1,-2.464,-5.456
232,285,604,1,-5.916,-1.869
232,287,890,-1,-1.41,-5.4
232,289,722,-1,-2.147,-3.161
232,291,702,1,-5.022,-1.056
232,293,737,-1,-1.596,-2.618
232,295,717,-1,-1.443,-4.368
232,297,685,1,-5.04,-1.068
232,299,1684,-1,-2.816,-4.851
232,301,1185,-1,-3.57,-5.544
232,303,1147,-1,0,-9.9
232,305,748,1,-5.356,-1.368
232,307,723,1,-4.818,-2.844
232,309,732,1,-4.3,-1.265
232,311,955,1,-4.662,-3.712
232,313,605,1,-3.408,-1.442
232,315,710,1,-3.942,-3.978
232,317,671,-1,-1.725,-5.796
232,319,2379,-1,-1.344,-1.35
232,321,1742,-1,-4.88,-5.874
232,323,980,-1,-1.428,-5.396
232,325,2095,-1,-1.394,-5.396
232,327,640,1,-4.263,-1.274
232,329,885,-1,-1.199,-5.208
232,331,1179,1,-9.9,0
232,333,835,1,-5.775,-4.845
232,335,1075,-1,-3.2,-4.209
232,337,646,-1,-1.44,-5.394
232,339,702,-1,-1.7,-2.624
